12;2;2020;4;190;162;11;7;245;186;191
13;2;2020;5;162;11;7;245;186;191;183
14;2;2020;6;11;7;245;186;191;183;160
15;2;2020;7;7;245;186;191;183;160;3
16;2;2020;1;245;186;191;183;160;3;3
17;2;2020;2;186;191;183;160;3;3;228
18;2;2020;3;191;183;160;3;3;228;191
19;2;2020;4;183;160;3;3;228;191;165
20;2;2020;5;160;3;3;228;191;165;161
21;2;2020;6;3;3;228;191;165;161;138
22;2;2020;7;3;228;191;165;161;138;9
23;2;2020;1;228;191;165;161;138;9;3
24;2;2020;2;191;165;161;138;9;3;171
25;2;2020;3;165;161;138;9;3;171;180
26;2;2020;4;161;138;9;3;171;180;173
27;2;2020;5;138;9;3;171;180;173;177
28;2;2020;6;9;3;171;180;173;177;178
29;2;2020;7;3;171;180;173;177;178;15
1;3;2020;1;171;180;173;177;178;15;13
2;3;2020;2;180;173;177;178;15;13;207
3;3;2020;3;173;177;178;15;13;207;193
4;3;2020;4;177;178;15;13;207;193;178
5;3;2020;5;178;15;13;207;193;178;186
6;3;2020;6;15;13;207;193;178;186;186
7;3;2020;7;13;207;193;178;186;186;4
8;3;2020;1;207;193;178;186;186;4;4
9;3;2020;2;193;178;186;186;4;4;214
10;3;2020;3;178;186;186;4;4;214;166
11;3;2020;4;186;186;4;4;214;166;205
12;3;2020;5;186;4;4;214;166;205;183
13;3;2020;6;4;4;214;166;205;183;155
14;3;2020;7;4;214;166;205;183;155;16
15;3;2020;1;214;166;205;183;155;16;8
16;3;2020;2;166;205;183;155;16;8;255
17;3;2020;3;205;183;155;16;8;255;193
18;3;2020;4;183;155;16;8;255;193;211
19;3;2020;5;155;16;8;255;193;211;179
20;3;2020;6;16;8;255;193;211;179;178
21;3;2020;7;8;255;193;211;179;178;15
22;3;2020;1;255;193;211;179;178;15;7
23;3;2020;2;193;211;179;178;15;7;230
24;3;2020;3;211;179;178;15;7;230;200
25;3;2020;4;179;178;15;7;230;200;201
26;3;2020;5;178;15;7;230;200;201;212
27;3;2020;6;15;7;230;200;201;212;169
28;3;2020;7;7;230;200;201;212;169;22
29;3;2020;1;230;200;201;212;169;22;2
30;3;2020;2;200;201;212;169;22;2;251
31;3;2020;3;201;212;169;22;2;251;206
1;4;2020;4;212;169;22;2;251;206;297
2;4;2020;5;169;22;2;251;206;297;176
3;4;2020;6;22;2;251;206;297;176;220
4;4;2020;7;2;251;206;297;176;220;18
5;4;2020;1;251;206;297;176;220;18;7
6;4;2020;2;206;297;176;220;18;7;231
7;4;2020;3;297;176;220;18;7;231;241
8;4;2020;4;176;220;18;7;231;241;207
9;4;2020;5;220;18;7;231;241;207;178
10;4;2020;6;18;7;231;241;207;178;56
11;4;2020;7;7;231;241;207;178;56;14
12;4;2020;1;231;241;207;178;56;14;20
13;4;2020;2;241;207;178;56;14;20;152
14;4;2020;3;207;178;56;14;20;152;214
15;4;2020;4;178;56;14;20;152;214;211
16;4;2020;5;56;14;20;152;214;211;172
17;4;2020;6;14;20;152;214;211;172;184
18;4;2020;7;20;152;214;211;172;184;19
19;4;2020;1;152;214;211;172;184;19;6
20;4;2020;2;214;211;172;184;19;6;215
21;4;2020;3;211;172;184;19;6;215;184
22;4;2020;4;172;184;19;6;215;184;193
23;4;2020;5;184;19;6;215;184;193;163
24;4;2020;6;19;6;215;184;193;163;211
25;4;2020;7;6;215;184;193;163;211;13
26;4;2020;1;215;184;193;163;211;13;5
27;4;2020;2;184;193;163;211;13;5;185
28;4;2020;3;193;163;211;13;5;185;191
29;4;2020;4;163;211;13;5;185;191;175
30;4;2020;5;211;13;5;185;191;175;162
1;5;2020;6;13;5;185;191;175;162;60
2;5;2020;7;5;185;191;175;162;60;11
3;5;2020;1;185;191;175;162;60;11;10
4;5;2020;2;191;175;162;60;11;10;210
5;5;2020;3;175;162;60;11;10;210;173
6;5;2020;4;162;60;11;10;210;173;181
7;5;2020;5;60;11;10;210;173;181;190
8;5;2020;6;11;10;210;173;181;190;182
9;5;2020;7;10;210;173;181;190;182;30
10;5;2020;1;210;173;181;190;182;30;5
11;5;2020;2;173;181;190;182;30;5;214
12;5;2020;3;181;190;182;30;5;214;187
13;5;2020;4;190;182;30;5;214;187;194
14;5;2020;5;182;30;5;214;187;194;182
15;5;2020;6;30;5;214;187;194;182;185
16;5;2020;7;5;214;187;194;182;185;7
17;5;2020;1;214;187;194;182;185;7;11
18;5;2020;2;187;194;182;185;7;11;235
19;5;2020;3;194;182;185;7;11;235;184
20;5;2020;4;182;185;7;11;235;184;186
21;5;2020;5;185;7;11;235;184;186;123
22;5;2020;6;7;11;235;184;186;123;127
23;5;2020;7;11;235;184;186;123;127;6
24;5;2020;1;235;184;186;123;127;6;5
25;5;2020;2;184;186;123;127;6;5;150
26;5;2020;3;186;123;127;6;5;150;170
27;5;2020;4;123;127;6;5;150;170;198
28;5;2020;5;127;6;5;150;170;198;190
29;5;2020;6;6;5;150;170;198;190;141
30;5;2020;7;5;150;170;198;190;141;10
31;5;2020;1;150;170;198;190;141;10;17
1;6;2020;2;170;198;190;141;10;17;125
2;6;2020;3;198;190;141;10;17;125;235
3;6;2020;4;190;141;10;17;125;235;232
4;6;2020;5;141;10;17;125;235;232;202
5;6;2020;6;10;17;125;235;232;202;160
6;6;2020;7;17;125;235;232;202;160;21
7;6;2020;1;125;235;232;202;160;21;7
8;6;2020;2;235;232;202;160;21;7;202
9;6;2020;3;232;202;160;21;7;202;213
10;6;2020;4;202;160;21;7;202;213;166
11;6;2020;5;160;21;7;202;213;166;118
12;6;2020;6;21;7;202;213;166;118;133
13;6;2020;7;7;202;213;166;118;133;12
14;6;2020;1;202;213;166;118;133;12;13
15;6;2020;2;213;166;118;133;12;13;220
16;6;2020;3;166;118;133;12;13;220;199
17;6;2020;4;118;133;12;13;220;199;188
18;6;2020;5;133;12;13;220;199;188;189
19;6;2020;6;12;13;220;199;188;189;124
20;6;2020;7;13;220;199;188;189;124;9
21;6;2020;1;220;199;188;189;124;9;9
22;6;2020;2;199;188;189;124;9;9;176
23;6;2020;3;188;189;124;9;9;176;196
24;6;2020;4;189;124;9;9;176;196;152
25;6;2020;5;124;9;9;176;196;152;141
26;6;2020;6;9;9;176;196;152;141;118
27;6;2020;7;9;176;196;152;141;118;23
28;6;2020;1;176;196;152;141;118;23;10
29;6;2020;2;196;152;141;118;23;10;189
30;6;2020;3;152;141;118;23;10;189;161
1;7;2020;4;141;118;23;10;189;161;152
2;7;2020;5;118;23;10;189;161;152;174
3;7;2020;6;23;10;189;161;152;174;105
4;7;2020;7;10;189;161;152;174;105;11
5;7;2020;1;189;161;152;174;105;11;4
6;7;2020;2;161;152;174;105;11;4;180
7;7;2020;3;152;174;105;11;4;180;164
8;7;2020;4;174;105;11;4;180;164;162
9;7;2020;5;105;11;4;180;164;162;183
10;7;2020;6;11;4;180;164;162;183;120
11;7;2020;7;4;180;164;162;183;120;4
12;7;2020;1;180;164;162;183;120;4;5
13;7;2020;2;164;162;183;120;4;5;192
14;7;2020;3;162;183;120;4;5;192;141
15;7;2020;4;183;120;4;5;192;141;177
16;7;2020;5;120;4;5;192;141;177;160
17;7;2020;6;4;5;192;141;177;160;123
18;7;2020;7;5;192;141;177;160;123;18
19;7;2020;1;192;141;177;160;123;18;14
20;7;2020;2;141;177;160;123;18;14;224
21;7;2020;3;177;160;123;18;14;224;148
22;7;2020;4;160;123;18;14;224;148;163
23;7;2020;5;123;18;14;224;148;163;135
24;7;2020;6;18;14;224;148;163;135;115
25;7;2020;7;14;224;148;163;135;115;5
26;7;2020;1;224;148;163;135;115;5;12
27;7;2020;2;148;163;135;115;5;12;185
28;7;2020;3;163;135;115;5;12;185;148
29;7;2020;4;135;115;5;12;185;148;162
30;7;2020;5;115;5;12;185;148;162;209
31;7;2020;6;5;12;185;148;162;209;120
1;8;2020;7;12;185;148;162;209;120;20
2;8;2020;1;185;148;162;209;120;20;5
3;8;2020;2;148;162;209;120;20;5;168
4;8;2020;3;162;209;120;20;5;168;198
5;8;2020;4;209;120;20;5;168;198;167
6;8;2020;5;120;20;5;168;198;167;135
7;8;2020;6;20;5;168;198;167;135;148
8;8;2020;7;5;168;198;167;135;148;17
9;8;2020;1;168;198;167;135;148;17;14
10;8;2020;2;198;167;135;148;17;14;171
11;8;2020;3;167;135;148;17;14;171;131
12;8;2020;4;135;148;17;14;171;131;144
13;8;2020;5;148;17;14;171;131;144;671
14;8;2020;6;17;14;171;131;144;671;140
15;8;2020;7;14;171;131;144;671;140;17
16;8;2020;1;171;131;144;671;140;17;14
17;8;2020;2;131;144;671;140;17;14;145
18;8;2020;3;144;671;140;17;14;145;144
19;8;2020;4;671;140;17;14;145;144;141
20;8;2020;5;140;17;14;145;144;141;149
21;8;2020;6;17;14;145;144;141;149;152
22;8;2020;7;14;145;144;141;149;152;4
23;8;2020;1;145;144;141;149;152;4;5
24;8;2020;2;144;141;149;152;4;5;179
25;8;2020;3;141;149;152;4;5;179;151
26;8;2020;4;149;152;4;5;179;151;166
27;8;2020;5;152;4;5;179;151;166;139
28;8;2020;6;4;5;179;151;166;139;131
29;8;2020;7;5;179;151;166;139;131;11
30;8;2020;1;179;151;166;139;131;11;13
31;8;2020;2;151;166;139;131;11;13;192
1;9;2020;3;166;139;131;11;13;192;171
2;9;2020;4;139;131;11;13;192;171;179
3;9;2020;5;131;11;13;192;171;179;172
4;9;2020;6;11;13;192;171;179;172;149
5;9;2020;7;13;192;171;179;172;149;8
6;9;2020;1;192;171;179;172;149;8;6
7;9;2020;2;171;179;172;149;8;6;198
8;9;2020;3;179;172;149;8;6;198;171
9;9;2020;4;172;149;8;6;198;171;196
10;9;2020;5;149;8;6;198;171;196;161
11;9;2020;6;8;6;198;171;196;161;149
12;9;2020;7;6;198;171;196;161;149;24
13;9;2020;1;198;171;196;161;149;24;10
14;9;2020;2;171;196;161;149;24;10;220
15;9;2020;3;196;161;149;24;10;220;162
16;9;2020;4;161;149;24;10;220;162;169
17;9;2020;5;149;24;10;220;162;169;143
18;9;2020;6;24;10;220;162;169;143;142
19;9;2020;7;10;220;162;169;143;142;23
20;9;2020;1;220;162;169;143;142;23;5
21;9;2020;2;162;169;143;142;23;5;240
22;9;2020;3;169;143;142;23;5;240;176
23;9;2020;4;143;142;23;5;240;176;185
24;9;2020;5;142;23;5;240;176;185;170
25;9;2020;6;23;5;240;176;185;170;167
26;9;2020;7;5;240;176;185;170;167;5
27;9;2020;1;240;176;185;170;167;5;10
28;9;2020;2;176;185;170;167;5;10;173
29;9;2020;3;185;170;167;5;10;173;218
30;9;2020;4;170;167;5;10;173;218;200
1;10;2020;5;167;5;10;173;218;200;235
2;10;2020;6;5;10;173;218;200;235;166
3;10;2020;7;10;173;218;200;235;166;30
4;10;2020;1;173;218;200;235;166;30;11
5;10;2020;2;218;200;235;166;30;11;208
6;10;2020;3;200;235;166;30;11;208;241
7;10;2020;4;235;166;30;11;208;241;212
8;10;2020;5;166;30;11;208;241;212;176
9;10;2020;6;30;11;208;241;212;176;144
10;10;2020;7;11;208;241;212;176;144;20
11;10;2020;1;208;241;212;176;144;20;9
12;10;2020;2;241;212;176;144;20;9;163
13;10;2020;3;212;176;144;20;9;163;155
14;10;2020;4;176;144;20;9;163;155;183
15;10;2020;5;144;20;9;163;155;183;165
16;10;2020;6;20;9;163;155;183;165;152
17;10;2020;7;9;163;155;183;165;152;17
18;10;2020;1;163;155;183;165;152;17;20
19;10;2020;2;155;183;165;152;17;20;210
20;10;2020;3;183;165;152;17;20;210;180
21;10;2020;4;165;152;17;20;210;180;189
22;10;2020;5;152;17;20;210;180;189;164
23;10;2020;6;17;20;210;180;189;164;132
24;10;2020;7;20;210;180;189;164;132;9
25;10;2020;1;210;180;189;164;132;9;22
26;10;2020;2;180;189;164;132;9;22;183
27;10;2020;3;189;164;132;9;22;183;185
28;10;2020;4;164;132;9;22;183;185;169
29;10;2020;5;132;9;22;183;185;169;168
30;10;2020;6;9;22;183;185;169;168;141
31;10;2020;7;22;183;185;169;168;141;11
1;11;2020;1;183;185;169;168;141;11;10
2;11;2020;2;185;169;168;141;11;10;193
3;11;2020;3;169;168;141;11;10;193;194
4;11;2020;4;168;141;11;10;193;194;217
5;11;2020;5;141;11;10;193;194;217;218
6;11;2020;6;11;10;193;194;217;218;183
7;11;2020;7;10;193;194;217;218;183;18
8;11;2020;1;193;194;217;218;183;18;24
9;11;2020;2;194;217;218;183;18;24;190
10;11;2020;3;217;218;183;18;24;190;180
11;11;2020;4;218;183;18;24;190;180;184
12;11;2020;5;183;18;24;190;180;184;180
13;11;2020;6;18;24;190;180;184;180;146
14;11;2020;7;24;190;180;184;180;146;21
15;11;2020;1;190;180;184;180;146;21;25
16;11;2020;2;180;184;180;146;21;25;145
17;11;2020;3;184;180;146;21;25;145;179
18;11;2020;4;180;146;21;25;145;179;187
19;11;2020;5;146;21;25;145;179;187;174
20;11;2020;6;21;25;145;179;187;174;139
21;11;2020;7;25;145;179;187;174;139;31
22;11;2020;1;145;179;187;174;139;31;24
23;11;2020;2;179;187;174;139;31;24;167
24;11;2020;3;187;174;139;31;24;167;137
